Lat,Lon,GYear
39.148558,-77.074173,1985
42.98039,-78.737853,1985
29.770633,-95.414819,1985
39.148558,-77.074173,1985
39.89393,-86.229942,1985
42.85146,-73.79898,1985
25.775355,-80.208792,1985
37.349033,-77.32394,1985
42.815656,-73.942324,1985
33.767496,-118.187712,1985
41.770672,-76.44749,1985
32.765788,-96.85689,1985
37.897485,-122.112374,1985
38.790084,-77.280669,1985
33.998974,-117.965163,1985
41.64704,-87.62067,1985
42.815656,-73.942324,1985
40.299355,-74.614868,1985
40.299355,-74.614868,1985
42.994893,-75.970433,1985
40.725101,-111.939531,1985
32.952906,-96.703839,1985
39.148558,-77.074173,1985
34.001758,-118.394799,1985
21.308944,-157.86115,1985
41.087432,-81.515568,1985
47.87263,-122.270929,1985
40.73726,-74.329009,1985
42.994893,-75.970433,1985
40.223905,-74.620394,1985
41.57359,-73.796075,1985
42.815656,-73.942324,1985
40.949361,-74.24745,1985
40.949361,-74.24745,1985
41.27238,-73.68924,1985
41.770672,-76.44749,1985
40.593164,-74.619513,1985
42.071476,-88.049239,1985
42.98039,-78.737853,1985
41.770672,-76.44749,1985
42.815656,-73.942324,1986
34.001758,-118.394799,1986
40.91802,-74.42586,1986
42.318527,-71.157052,1986
41.27238,-73.68924,1986
39.9798,-86.119237,1986
43.069507,-77.514294,1986
33.648513,-117.838683,1986
40.811856,-81.373368,1986
37.774093,-122.41842,1986
42.815656,-73.942324,1986
42.071476,-88.049239,1986
41.021378,-73.805692,1986
40.593164,-74.619513,1986
38.88456,-77.182978,1986
41.47701,-82.098416,1986
40.742946,-73.884618,1986
39.89393,-86.229942,1986
42.815656,-73.942324,1986
42.56316,-76.55484,1986
42.815656,-73.942324,1986
37.774093,-122.41842,1986
42.071476,-88.049239,1986
42.071476,-88.049239,1986
29.421732,-95.24786,1986
39.148558,-77.074173,1986
40.045461,-75.387632,1986
38.88456,-77.182978,1986
42.318527,-71.157052,1986
33.767496,-118.187712,1986
32.952906,-96.703839,1986
44.81206,-73.08276,1986
39.428406,-76.769758,1986
33.924064,-118.145732,1986
39.89393,-86.229942,1986
45.10633,-93.38407,1986
29.421732,-95.24786,1986
41.770672,-76.44749,1986
34.489743,-120.039532,1986
40.593164,-74.619513,1986
41.770672,-76.44749,1986
41.770672,-76.44749,1986
41.770672,-76.44749,1986
40.175267,-80.251514,1986
42.815656,-73.942324,1986
38.790084,-77.280669,1986
41.311168,-105.580954,1986
40.129527,-75.060892,1986
47.115232,-88.563407,1986
38.790084,-77.280669,1986
39.594031,-105.009802,1986
38.790084,-77.280669,1986
42.071476,-88.049239,1986
33.767496,-118.187712,1986
40.656519,-74.654789,1986
42.318527,-71.157052,1986
39.144286,-77.215257,1986
41.770672,-76.44749,1986
41.27238,-73.68924,1986
38.830825,-77.362938,1986
39.594031,-105.009802,1986
41.25774,-76.71378,1986
41.047289,-73.963065,1986
37.416667,-122.166667,1987
42.815656,-73.942324,1987
40.335503,-74.577831,1987
42.994893,-75.970433,1987
32.952906,-96.703839,1987
42.994893,-75.970433,1987
39.89393,-86.229942,1987
45.629189,-122.517536,1987
42.994893,-75.970433,1987
42.815656,-73.942324,1987
42.148385,-71.941347,1987
42.98039,-78.737853,1987
33.57612,-117.73638,1987
34.489743,-120.039532,1987
42.318527,-71.157052,1987
47.87263,-122.270929,1987
40.949361,-74.24745,1987
39.148558,-77.074173,1987
45.793986,-122.689276,1987
41.57359,-73.796075,1987
41.62236,-85.98378,1987
40.742946,-73.884618,1987
37.416667,-122.166667,1987
42.815656,-73.942324,1987
42.994893,-75.970433,1987
33.57612,-117.73638,1987
42.98039,-78.737853,1987
34.489743,-120.039532,1987
45.629189,-122.517536,1987
44.827962,-93.378236,1987
40.775255,-74.393299,1987
44.919109,-92.941297,1987
41.62236,-85.98378,1987
39.428406,-76.769758,1987
42.98039,-78.737853,1987
33.767496,-118.187712,1987
42.994893,-75.970433,1987
41.022009,-76.870147,1987
40.725101,-111.939531,1987
19.532167,-154.955477,1987
42.456444,-71.370954,1987
40.606393,-74.152402,1987
42.98039,-78.737853,1987
40.988263,-80.295406,1987
37.774093,-122.41842,1987
39.89393,-86.229942,1987
42.98039,-78.737853,1987
37.416667,-122.166667,1987
41.770672,-76.44749,1987
41.25774,-76.71378,1987
37.416667,-122.166667,1987
42.98039,-78.737853,1987
42.994893,-75.970433,1987
33.57612,-117.73638,1987
39.022959,-77.19925,1987
41.494448,-82.020479,1987
40.625072,-75.371201,1987
42.98039,-78.737853,1987
42.815656,-73.942324,1987
39.428406,-76.769758,1988
42.134339,-83.153677,1988
34.19292,-118.82262,1988
34.19292,-118.82262,1988
