Lat,Lon
37.292411,-80.063958
41.953308,-78.645295
41.783823,-88.146897
44.492901,-73.081591
41.770672,-76.44749
41.607558,-71.083877
43.088842,-77.599683
37.660766,-120.993431
42.506346,-71.198244
40.486,-74.465
39.976602,-82.856827
34.001758,-118.394799
43.088842,-77.599683
42.410921,-88.063011
39.976602,-82.856827
39.735632,-75.547657
34.534062,135.5833425
41.770672,-76.44749
42.13061,-88.092341
35.937584,-83.75048
40.486,-74.465
37.660766,-120.993431
41.770672,-76.44749
41.770672,-76.44749
41.770672,-76.44749
37.633889,126.553333
38.645844,-90.331287
37.4375,127.130833
37.5985,126.9783
37.5985,126.9783
40.864578,-75.207134
38.790084,-77.280669
40.301688,-79.538092
41.783823,-88.146897
35.521573,-97.574376
40.925835,-74.001883
36.812989,-76.309856
34.001758,-118.394799
44.492901,-73.081591
43.069507,-77.514294
40.045461,-75.387632
38.2,128.5
29.770633,-95.414819
19.532167,-154.955477
42.815656,-73.942324
34.201899,-118.454395
39.002607,-77.093732
41.62236,-85.98378
29.770633,-95.414819
39.903244,-82.750689
34.001758,-118.394799
29.770633,-95.414819
43.15,-79.5
39.085561,-84.513589
35.558889,129.120278
42.071476,-88.049239
56.227778,43.455556
42.815656,-73.942324
41.147711,-73.941171
41.783823,-88.146897
42.332052,-71.207484
42.815656,-73.942324
41.783823,-88.146897
41.55553,-87.497888
42.62328,-71.36472
42.62328,-71.36472
40.100412,-83.115807
37.5985,126.9783
41.494448,-82.020479
32.233333,130.7
39.89393,-86.229942
40.045461,-75.387632
37.330413,-121.891128
39.903244,-82.750689
43.088842,-77.599683
37.660766,-120.993431
42.024981,-87.899607
40.045461,-75.387632
37.643644,-122.411982
40.045461,-75.387632
40.725101,-111.939531
42.374067,-71.117136
38.790084,-77.280669
41.770672,-76.44749
40.301688,-79.538092
29.770633,-95.414819
41.770672,-76.44749
39.171649,-76.852986
34.666667,135.583333
42.13061,-88.092341
39.976602,-82.856827
29.770633,-95.414819
33.57612,-117.73638
35.521573,-97.574376
42.071476,-88.049239
35.521573,-97.574376
44.492901,-73.081591
38.790084,-77.280669
41.770672,-76.44749
40.844283,-74.574152
43.088842,-77.599683
33.57612,-117.73638
40.486,-74.465
40.486,-74.465
33.57612,-117.73638
41.770672,-76.44749
42.134339,-83.153677
42.071476,-88.049239
39.338199,-76.9723
37.852539,-122.019112
33.57612,-117.73638
40.641449,-74.382226
40.045461,-75.387632
41.494448,-82.020479
42.966667,-82.4
40.045461,-75.387632
33.871269,-118.371584
40.045461,-75.387632
42.071476,-88.049239
39.171649,-76.852986
37.5985,126.9783
42.815656,-73.942324
41.494448,-82.020479
41.021378,-73.805692
33.998974,-117.965163
44.827962,-93.378236
34.217534,-118.367514
41.783823,-88.146897
37.852539,-122.019112
37.629876,-122.103025
37.5985,126.9783
40.486,-74.465
,
42.071476,-88.049239
36.9299965,129.134022
54.6,33.25
40.301688,-79.538092
39.171649,-76.852986
42.815656,-73.942324
33.57612,-117.73638
35.558889,129.120278
33.998974,-117.965163
34.001758,-118.394799
45.35,-72.516667
35.521573,-97.574376
42.071476,-88.049239
32.980136,-117.082337
40.844283,-74.574152
40.486,-74.465
37.5985,126.9783
38.803177,-77.058685
52.0,5.683333
42.815656,-73.942324
40.725101,-111.939531
42.815656,-73.942324
41.087432,-81.515568
42.134339,-83.153677
42.134339,-83.153677
40.301688,-79.538092
46.8,14.516667
42.071476,-88.049239
40.045461,-75.387632
40.045461,-75.387632
42.071476,-88.049239
42.815656,-73.942324
33.767496,-118.187712
41.685996,-73.896069
33.57612,-117.73638
35.8,128.55
34.001758,-118.394799
34.210263,-118.570594
35.75562,-77.944711
42.815656,-73.942324
42.071476,-88.049239
38.803177,-77.058685
42.134339,-83.153677
37.5985,126.9783
37.7415,127.0474
37.5985,126.9783
33.57612,-117.73638
42.071476,-88.049239
42.815656,-73.942324
45.66142,-111.113994
42.071476,-88.049239
40.593164,-74.619513
39.148558,-77.074173
42.85146,-73.79898
40.725101,-111.939531
42.85146,-73.79898
40.725101,-111.939531
40.725101,-111.939531
40.725101,-111.939531
40.725101,-111.939531
42.071476,-88.049239
33.57612,-117.73638
33.57612,-117.73638
47.87263,-122.270929
38.790084,-77.280669
34.489743,-120.039532
39.111974,-76.553563
42.318527,-71.157052
42.318527,-71.157052
37.5985,126.9783
37.5985,126.9783
37.291111,127.008889
34.489743,-120.039532
41.55553,-87.497888
33.998974,-117.965163
42.85146,-73.79898
41.685996,-73.896069
40.045461,-75.387632
34.001758,-118.394799
39.085561,-84.513589
34.799674,-87.675698
41.62236,-85.98378
42.071476,-88.049239
39.148558,-77.074173
42.98039,-78.737853
29.770633,-95.414819
39.148558,-77.074173
37.5985,126.9783
39.89393,-86.229942
42.85146,-73.79898
25.775355,-80.208792
37.349033,-77.32394
42.815656,-73.942324
37.5985,126.9783
33.767496,-118.187712
37.5985,126.9783
41.770672,-76.44749
32.765788,-96.85689
37.5985,126.9783
37.897485,-122.112374
38.790084,-77.280669
33.998974,-117.965163
41.64704,-87.62067
42.815656,-73.942324
40.299355,-74.614868
40.299355,-74.614868
42.994893,-75.970433
40.725101,-111.939531
32.952906,-96.703839
39.148558,-77.074173
34.001758,-118.394799
21.308944,-157.86115
41.087432,-81.515568
47.87263,-122.270929
40.73726,-74.329009
42.994893,-75.970433
40.223905,-74.620394
41.57359,-73.796075
42.815656,-73.942324
37.5985,126.9783
40.949361,-74.24745
40.949361,-74.24745
41.27238,-73.68924
41.770672,-76.44749
40.593164,-74.619513
42.071476,-88.049239
42.98039,-78.737853
41.770672,-76.44749
37.5985,126.9783
42.815656,-73.942324
34.001758,-118.394799
40.91802,-74.42586
42.318527,-71.157052
41.27238,-73.68924
39.9798,-86.119237
43.069507,-77.514294
52.187,99.6656
33.648513,-117.838683
40.811856,-81.373368
37.533333,126.95
37.774093,-122.41842
42.815656,-73.942324
,
42.071476,-88.049239
41.021378,-73.805692
40.593164,-74.619513
37.5985,126.9783
38.88456,-77.182978
41.47701,-82.098416
40.742946,-73.884618
39.89393,-86.229942
42.815656,-73.942324
42.56316,-76.55484
37.5985,126.9783
42.815656,-73.942324
37.774093,-122.41842
42.071476,-88.049239
42.071476,-88.049239
29.421732,-95.24786
39.148558,-77.074173
40.045461,-75.387632
38.88456,-77.182978
42.318527,-71.157052
33.767496,-118.187712
,
32.952906,-96.703839
44.81206,-73.08276
39.428406,-76.769758
33.924064,-118.145732
39.89393,-86.229942
45.10633,-93.38407
29.421732,-95.24786
41.770672,-76.44749
34.489743,-120.039532
36.2755,129.1526
40.593164,-74.619513
37.4525,126.911111
41.770672,-76.44749
41.770672,-76.44749
41.770672,-76.44749
37.5985,126.9783
36.2755,129.1526
,
36.2755,129.1526
40.175267,-80.251514
42.815656,-73.942324
38.790084,-77.280669
41.311168,-105.580954
40.129527,-75.060892
47.115232,-88.563407
38.790084,-77.280669
39.594031,-105.009802
38.790084,-77.280669
42.071476,-88.049239
33.767496,-118.187712
40.656519,-74.654789
42.318527,-71.157052
39.144286,-77.215257
41.770672,-76.44749
41.27238,-73.68924
38.830825,-77.362938
39.594031,-105.009802
,
41.25774,-76.71378
41.047289,-73.963065
37.5985,126.9783
37.5985,126.9783
37.416667,-122.166667
42.815656,-73.942324
40.335503,-74.577831
42.994893,-75.970433
32.952906,-96.703839
35.066667,126.7
42.994893,-75.970433
39.89393,-86.229942
45.629189,-122.517536
42.994893,-75.970433
42.815656,-73.942324
,
42.148385,-71.941347
42.98039,-78.737853
36.2755,129.1526
33.57612,-117.73638
35.95,137.266667
34.489743,-120.039532
42.318527,-71.157052
47.87263,-122.270929
40.949361,-74.24745
39.148558,-77.074173
45.793986,-122.689276
35.95,137.266667
35.95,137.266667
41.57359,-73.796075
41.62236,-85.98378
35.685,139.751389
40.742946,-73.884618
37.416667,-122.166667
42.815656,-73.942324
42.994893,-75.970433
33.57612,-117.73638
42.98039,-78.737853
34.489743,-120.039532
35.366667,128.1
,
36.525,128.767222
45.629189,-122.517536
44.827962,-93.378236
40.775255,-74.393299
37.5985,126.9783
44.919109,-92.941297
41.62236,-85.98378
39.428406,-76.769758
42.98039,-78.737853
,
37.428889,126.989167
,
33.767496,-118.187712
42.994893,-75.970433
37.6,127.25
37.45,126.416111
37.291111,127.008889
37.5,126.933333
37.686389,126.553056
41.022009,-76.870147
40.725101,-111.939531
19.532167,-154.955477
42.456444,-71.370954
61.016667,33.8
40.606393,-74.152402
42.98039,-78.737853
37.5,126.883333
37.5985,126.9783
40.988263,-80.295406
37.774093,-122.41842
39.89393,-86.229942
42.98039,-78.737853
37.416667,-122.166667
41.770672,-76.44749
41.25774,-76.71378
37.416667,-122.166667
42.98039,-78.737853
37.291111,127.008889
37.5985,126.9783
42.994893,-75.970433
33.57612,-117.73638
39.022959,-77.19925
41.494448,-82.020479
40.625072,-75.371201
42.98039,-78.737853
42.815656,-73.942324
36.525,128.767222
37.5985,126.9783
37.5985,126.9783
39.428406,-76.769758
42.134339,-83.153677
34.19292,-118.82262
34.19292,-118.82262
35.25,128.25
41.62236,-85.98378
40.533963,-75.497936
41.022482,-73.812614
37.416667,-122.166667
41.62236,-85.98378
40.988263,-80.295406
21.308944,-157.86115
33.998974,-117.965163
42.994893,-75.970433
32.952906,-96.703839
42.318527,-71.157052
39.903244,-82.750689
34.323056,126.698611
,
37.37986,-122.208569
36.525,128.767222
40.793611,-73.6275
42.024981,-87.899607
39.022959,-77.19925
41.584485,-72.865338
42.994893,-75.970433
33.767496,-118.187712
36.9299965,129.134022
41.770672,-76.44749
41.047289,-73.963065
41.29968,-73.90609
,
37.5985,126.9783
44.987459,-93.581675
37.322857,-122.052958
34.323056,126.698611
40.430536,-79.608959
33.767496,-118.187712
42.288869,-83.477501
39.735632,-75.547657
41.770672,-76.44749
37.5985,126.9783
37.5985,126.9783
44.183332,-88.463405
33.767496,-118.187712
36.525,128.767222
37.322857,-122.052958
37.322857,-122.052958
37.498889,126.783056
42.815656,-73.942324
42.318527,-71.157052
37.37986,-122.208569
37.37986,-122.208569
37.150833,127.058333
32.656547,-116.95907
37.515278,126.887222
46.118333,47.654167
34.489743,-120.039532
44.183332,-88.463405
45.085314,-93.134715
39.266016,-76.845513
37.37986,-122.208569
42.287156,-71.352308
46.118333,47.654167
40.91802,-74.42586
42.3612,-71.36388
42.3612,-71.36388
39.148558,-77.074173
40.100412,-83.115807
41.29968,-73.90609
40.988263,-80.295406
37.868252,-122.258486
37.6,127.25
42.318527,-71.157052
38.964901,-76.966704
36.083333,129.366667
42.98039,-78.737853
42.98039,-78.737853
37.868252,-122.258486
42.344328,-71.122217
37.5985,126.9783
36.2755,129.1526
37.5985,126.9783
37.629876,-122.103025
37.5985,126.9783
40.749542,-73.883319
40.1868,-75.00966
37.5985,126.9783
39.089392,-76.852395
37.687222,-121.894449
41.021378,-73.805692
36.2755,129.1526
36.9299965,129.134022
49.25,-123.133333
38.830825,-77.362938
36.2755,129.1526
33.57612,-117.73638
33.57612,-117.73638
37.581111,126.77
37.291111,127.008889
40.658588,-75.491844
42.318527,-71.157052
42.318527,-71.157052
34.19292,-118.82262
37.868252,-122.258486
32.954424,-96.889584
39.735632,-75.547657
36.525,128.767222
34.8,128.6
42.456444,-71.370954
40.395074,-74.109292
41.64704,-87.62067
,
40.530285,-79.876419
46.118333,47.654167
34.709313,127.266468
38.803177,-77.058685
34.489743,-120.039532
21.308944,-157.86115
40.430536,-79.608959
40.816902,-73.210989
39.735632,-75.547657
40.988263,-80.295406
38.830825,-77.362938
34.001758,-118.394799
37.37986,-122.208569
35.066667,126.7
51.966667,5.666667
35.685,139.751389
37.52864,126.92903
40.811856,-81.373368
37.291111,127.008889
36.070576,-79.766148
35.102778,129.040278
37.37986,-122.208569
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
33.428352,-111.932123
37.416667,-122.166667
30.267104,-97.744615
37.5985,126.9783
32.980136,-117.082337
45.629189,-122.517536
42.815656,-73.942324
39.976602,-82.856827
34.001758,-118.394799
37.5985,126.9783
37.6,127.25
42.815656,-73.942324
40.139167,128.453611
34.323056,126.698611
39.893349,-84.219043
39.111974,-76.553563
34.160034,-118.213223
37.5985,126.9783
37.5985,126.9783
39.735632,-75.547657
45.333333,-75.9
42.815656,-73.942324
33.428352,-111.932123
38.790084,-77.280669
40.989799,-73.80007
38.803177,-77.058685
38.803177,-77.058685
41.48982,-81.92148
37.5985,126.9783
37.5985,126.9783
44.060636,-92.439257
38.790084,-77.280669
38.790084,-77.280669
37.5985,126.9783
42.815656,-73.942324
42.318527,-71.157052
38.803177,-77.058685
37.5985,126.9783
37.5985,126.9783
36.5,127.0
35.8,128.55
36.525,128.767222
35.8,128.55
37.5985,126.9783
37.322857,-122.052958
40.749542,-73.883319
37.5985,126.9783
37.37986,-122.208569
40.91802,-74.42586
42.205616,-85.566785
37.5985,126.9783
37.5,126.883333
37.5985,126.9783
37.5985,126.9783
35.95,137.266667
37.5985,126.9783
41.64704,-87.62067
51.516667,-.1
39.951255,-75.163103
44.183332,-88.463405
39.712421,-84.041488
37.37986,-122.208569
39.148558,-77.074173
42.98039,-78.737853
41.29968,-73.90609
40.787368,-74.319046
33.762657,-84.176061
42.332052,-71.207484
40.755677,-74.418689
40.36141,-74.077982
37.629876,-122.103025
40.733044,-74.403459
42.318527,-71.157052
41.783823,-88.146897
37.566667,127.033333
40.811856,-81.373368
39.111974,-76.553563
37.322857,-122.052958
40.725101,-111.939531
39.97194,-74.21988
38.803177,-77.058685
55.752222,37.615556
37.45,126.416111
37.5985,126.9783
37.5985,126.9783
34.210263,-118.570594
37.6,127.25
35.558889,129.120278
35.558889,129.120278
34.323056,126.698611
36.525,128.767222
37.37986,-122.208569
38.580708,-121.526563
39.735632,-75.547657
37.291111,127.008889
38.803177,-77.058685
37.5985,126.9783
38.790084,-77.280669
38.790084,-77.280669
36.7865,127.154
37.5985,126.9783
37.291111,127.008889
37.6,127.25
,
42.024981,-87.899607
37.5985,126.9783
42.815656,-73.942324
34.709313,127.266468
37.5985,126.9783
40.593164,-74.619513
40.725101,-111.939531
40.988263,-80.295406
40.811856,-81.373368
42.815656,-73.942324
37.6,127.25
37.6,127.25
37.6,127.25
37.330413,-121.891128
34.489743,-120.039532
42.815656,-73.942324
39.976602,-82.856827
40.749542,-73.883319
34.001758,-118.394799
40.755677,-74.418689
37.5985,126.9783
37.5985,126.9783
35.8,128.55
37.37986,-122.208569
37.5985,126.9783
42.274234,-83.730952
37.5985,126.9783
40.787368,-74.319046
37.5985,126.9783
36.2755,129.1526
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
39.002607,-77.093732
35.775076,128.211127
37.5985,126.9783
37.330413,-121.891128
37.5985,126.9783
40.757711,-73.697796
40.853244,-74.708204
37.37986,-122.208569
37.5985,126.9783
37.5985,126.9783
35.15,129.116667
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
40.679559,-74.567323
36.273334,128.025223
36.273334,128.025223
37.438611,127.137778
37.291111,127.008889
37.818542,-121.969476
37.5985,126.9783
37.5985,126.9783
38.830825,-77.362938
43.05011,-76.150573
42.318527,-71.157052
36.4649,127.3737
42.024981,-87.899607
42.024981,-87.899607
35.8,128.55
41.087432,-81.515568
37.5985,126.9783
37.483333,126.95
37.45,126.416111
42.344328,-71.122217
41.64704,-87.62067
33.884072,-117.730356
37.37986,-122.208569
37.5985,126.9783
37.5985,126.9783
37.25286,-122.029595
41.770672,-76.44749
44.183332,-88.463405
37.495278,126.993611
41.087432,-81.515568
37.45,126.416111
34.32,126.974444
42.815656,-73.942324
39.089392,-76.852395
38.803177,-77.058685
33.825599,-118.328416
35.8,128.55
36.525,128.767222
35.8,128.55
37.5985,126.9783
34.709313,127.266468
34.709313,127.266468
35.234167,128.881111
37.5,126.933333
37.5985,126.9783
37.5985,126.9783
37.291111,127.008889
39.085561,-84.513589
38.803177,-77.058685
41.173209,-73.76922
37.291111,127.008889
37.291111,127.008889
37.45,126.416111
42.071476,-88.049239
37.25286,-122.029595
42.332052,-71.207484
36.5,127.0
35.670641,-78.663729
41.021378,-73.805692
37.5985,126.9783
42.134339,-83.153677
41.204177,-73.435815
37.5985,126.9783
32.980136,-117.082337
41.204177,-73.435815
51.966667,5.666667
42.815656,-73.942324
37.5985,126.9783
35.544986,128.276459
42.815656,-73.942324
39.976602,-82.856827
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
42.318527,-71.157052
37.5985,126.9783
37.25286,-122.029595
37.5985,126.9783
37.6,127.25
35.166667,135.5
40.733044,-74.403459
40.625072,-75.371201
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
32.952906,-96.703839
35.102778,129.040278
41.282126,-73.02581
43.601347,-84.206759
36.3809,128.3681
,
35.558889,129.120278
40.733044,-74.403459
37.5985,126.9783
33.125918,-117.101637
37.291111,127.008889
34.709313,127.266468
37.5985,126.9783
34.8,128.6
40.625072,-75.371201
37.291111,127.008889
37.412778,127.081111
37.5985,126.9783
34.709313,127.266468
32.954424,-96.889584
43.069507,-77.514294
35.558889,129.120278
40.606393,-74.152402
41.174335,-73.845908
37.5985,126.9783
40.786,-73.84407
37.5985,126.9783
37.6,127.25
36.322222,128.455278
37.407222,126.934444
42.332052,-71.207484
36.3809,128.3681
42.293679,-85.586333
37.5985,126.9783
37.5985,126.9783
33.767496,-118.187712
37.291111,127.008889
37.5985,126.9783
44.183332,-88.463405
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
37.291111,127.008889
37.5985,126.9783
35.544986,128.276459
34.709313,127.266468
36.322222,128.455278
37.5985,126.9783
35.95,137.266667
37.5985,126.9783
36.4241,128.3481
36.5,127.0
40.787368,-74.319046
40.819621,-74.163016
37.5985,126.9783
37.277778,126.9525
42.815656,-73.942324
37.5985,126.9783
,
37.5985,126.9783
37.255278,127.540556
37.291111,127.008889
26.409609,-80.106315
41.770672,-76.44749
42.318527,-71.157052
37.5985,126.9783
44.183332,-88.463405
40.733044,-74.403459
37.5985,126.9783
42.123875,-87.913175
37.5985,126.9783
42.293679,-85.586333
35.8,128.55
42.332052,-71.207484
37.5985,126.9783
37.5985,126.9783
34.709313,127.266468
37.291111,127.008889
37.166667,127.25
36.179938,-94.145696
47.62002,-122.204989
41.770672,-76.44749
38.120556,127.979444
37.291111,127.008889
37.291111,127.008889
37.37986,-122.208569
41.64704,-87.62067
37.291111,127.008889
32.980136,-117.082337
35.066667,126.7
37.5985,126.9783
37.5985,126.9783
39.735632,-75.547657
34.12539,-118.05468
37.5985,126.9783
42.98039,-78.737853
39.976602,-82.856827
32.952906,-96.703839
39.97194,-74.21988
37.5985,126.9783
37.6,127.25
33.374444,126.591111
,
40.791787,-74.674518
37.330413,-121.891128
37.6,127.25
37.291111,127.008889
33.766667,-118.366667
41.494448,-82.020479
37.6,127.25
35.73079,127.315704
40.663916,-73.860508
40.742946,-73.884618
37.5985,126.9783
37.5985,126.9783
35.8,128.55
35.552917,127.49042
35.552917,127.49042
37.4875,127.369167
35.75,127.25
35.417778,129.276111
37.291111,127.008889
39.111974,-76.553563
40.1868,-75.00966
42.815656,-73.942324
37.5985,126.9783
37.5985,126.9783
38.580708,-121.526563
37.5985,126.9783
36.525,128.767222
40.486,-74.465
42.071476,-88.049239
37.5985,126.9783
33.713991,-117.928354
41.021378,-73.805692
37.5985,126.9783
40.679559,-74.567323
35.15,128.666667
37.6,127.25
37.291111,127.008889
42.815656,-73.942324
35.8,128.55
36.525,128.767222
35.8,128.55
37.5985,126.9783
39.97194,-74.21988
40.811856,-81.373368
37.5985,126.9783
38.733326,-90.622121
33.493166,-84.384485
36.4241,128.3481
33.57612,-117.73638
36.4055,129.2676
40.663916,-73.860508
37.5985,126.9783
37.291111,127.008889
32.980136,-117.082337
37.291111,127.008889
41.29968,-73.90609
41.783823,-88.146897
40.663916,-73.860508
32.980136,-117.082337
43.069507,-77.514294
37.6,127.25
35.316667,128.183333
37.5985,126.9783
37.416667,-122.166667
,
37.6,127.25
39.111974,-76.553563
36.333333,128.75
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
41.087432,-81.515568
41.57359,-73.796075
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
,
,
42.815656,-73.942324
37.5985,126.9783
41.087432,-81.515568
37.5985,126.9783
42.29182,-71.745989
37.5985,126.9783
37.5985,126.9783
37.405548,-122.078481
39.893349,-84.219043
37.5985,126.9783
34.001758,-118.394799
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
39.735632,-75.547657
37.629876,-122.103025
44.183332,-88.463405
35.558889,129.120278
34.709313,127.266468
37.481667,127.048889
37.3441,128.7103
37.5985,126.9783
37.322857,-122.052958
37.5985,126.9783
35.520831,128.729027
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
37.45,126.416111
34.709313,127.266468
37.5985,126.9783
37.083333,127.916667
38.88456,-77.182978
40.02636,-75.33438
40.679559,-74.567323
37.5985,126.9783
37.6,127.25
40.923667,-73.965326
40.788165,-73.812193
39.735632,-75.547657
51.383333,-.2
32.952906,-96.703839
35.775076,128.211127
42.815656,-73.942324
35.102778,129.040278
37.291111,127.008889
42.318527,-71.157052
42.071476,-88.049239
40.733044,-74.403459
37.291111,127.008889
36.3809,128.3681
34.001758,-118.394799
36.353889,127.336667
37.5985,126.9783
37.291111,127.008889
37.45,126.416111
37.291111,127.008889
37.5985,126.9783
40.442411,-79.996664
42.318527,-71.157052
34.709313,127.266468
34.709313,127.266468
37.5985,126.9783
32.952906,-96.703839
36.273334,128.025223
41.505351,-81.693427
44.183332,-88.463405
37.5985,126.9783
38.678182,-121.174368
37.291111,127.008889
36.321389,127.419722
37.5985,126.9783
37.574646,-122.046431
,
37.501389,127.122222
37.5985,126.9783
37.5985,126.9783
37.277778,126.9525
38.733326,-90.622121
39.976602,-82.856827
36.3809,128.3681
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
42.071476,-88.049239
37.5985,126.9783
37.5985,126.9783
35.25,128.25
33.94104,-117.95442
37.5985,126.9783
37.5985,126.9783
37.5985,126.9783
38.830825,-77.362938
37.5985,126.9783
37.6,127.25
37.5985,126.9783
35.25,128.25
34.709313,127.266468
37.6,127.25
38.172778,140.636944
42.456444,-71.370954
41.744068,-71.315024
37.5985,126.9783
42.98039,-78.737853
37.688779,-122.468923
37.330413,-121.891128
37.330413,-121.891128
35.95,137.266667
50.066667,9.116667
42.374067,-71.117136
33.882928,-117.85569
39.735632,-75.547657
37.5985,126.9783
37.6,127.25
37.483333,126.95
39.976602,-82.856827
37.5985,126.9783
37.5985,126.9783
37.629876,-122.103025
35.719301,127.051935
37.5985,126.9783
37.5985,126.9783
36.353889,127.336667
36.353889,127.336667
34.323056,126.698611
